2016-Q1,3925.00
2016-Q2,3913.00
2016-Q3,3921.00
2016-Q4,3948.00
2017-Q1,3925.00
2017-Q2,3936.00
2017-Q3,4071.00
2017-Q4,4152.00
2018-Q1,4050.00
2018-Q2,4061.00
2018-Q3,4067.00
2018-Q4,4111.00
2019-Q1,4102.00
2019-Q2,4096.00
2019-Q3,4084.00
2019-Q4,4088.00
